canonical_smiles,docking_score,QED,Synthetic Accessibility,PAINS,SureChEMBL,Glaxo,Brenk,IC50,Chirality,FullStereoInfo,NumChiralCenters,E/Z_status,ligand_name,Minimum Energy
Fc1cc(F)c2ccc(Oc3cncc4nnc(-c5ccc(OC(F)F)cc5)n34)cc2c1,-8.3,0.3323313005212531,2.8382493678139973,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_0,-8.1
CN1/C(=C\C=N\NC(=O)c2ccccc2Br)C(C)(C)c2ccccc21,-4.5,0.6123846540856446,2.464845741671148,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_1,-5.1
Sc1nnc(-c2cccnc2)n1/N=C/c1cccs1,-6.1,0.5947939690588201,2.7078299874805616,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_3,-6.1
Cc1c(Br)c(C(N)=O)nn1C,-4.7,0.7492354091317335,2.560827808824701,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_4,-4.7
O=C(N/N=C/c1ccoc1)c1ccccc1O,-5.7,0.62266902286308,2.2509604593915764,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_5,-5.6
CCN1CCN(C)C/C1=N\c1ccc([N+](=O)[O-])cc1C(=O)Nc1ccccc1,-7.0,0.6345691542368852,2.614031497924591,0,0,0,1,1,Ахиральная,True,0,E/Z не применима,ligand_7,-6.8
Cc1cc(OC(=O)c2cccc(Cl)c2)c([N+](=O)[O-])c(O)n1,-6.5,0.5310486649851173,2.418675199379537,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_9,-6.7
Cc1cc(C)c(COc2ccc(/C=N/n3c(C)nnc3S)cc2)c(C)c1,-5.3,0.5420988505627929,2.5486046211812585,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_11,-4.7
CC(=O)/C(=N\Nc1ccccc1)Oc1ccc(Br)cc1,-6.8,0.5253571508802568,2.290744945189008,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_13,-7.0
COc1ccc2cc(Br)c(=O)oc2c1,-5.8,0.7349079160544915,2.094809579774978,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_14,-5.8
C=CC(=O)NCOCCCC,-4.2,0.3555101429885686,2.567158797835692,0,1,0,1,1,Ахиральная,True,0,E/Z не применима,ligand_15,-4.3
COCc1n[nH]c(O)c1/C=N/N1CCOCC1,-5.6,0.71963750098439,3.279529062217323,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_16,-5.7
CC(C)OCCO,-3.2,0.5613868084500069,2.1540697403702325,0,0,0,0,1,Ахиральная,True,0,E/Z не применима,ligand_17,-3.3
CC(C)=CC(C)(C)C,-4.3,0.4224746241670474,2.8018978039991307,0,0,0,1,1,Ахиральная,True,0,E/Z не применима,ligand_18,-4.4
COc1cc(C(=O)OCCN2CCN(CCOC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,-2.4,0.3149969161023213,2.349014376099012,0,0,0,0,1,Ахиральная,True,0,E/Z не применима,ligand_19,-4.6
COc1cc(/C=N/NC(=O)Cn2ccc(C(F)(F)F)n2)cc(OC)c1OC,-2.7,0.5816344979530917,2.443772947285007,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_21,-3.6
O=C(O)c1cccc(Cn2c(Cl)c(/C=N/NC(=O)c3ccccc3)sc2=O)c1,-5.6,0.476857063770904,2.3362829098038507,0,0,1,1,1,Ахиральная,True,0,E/Z не применима,ligand_22,-4.9
CCO/C(O)=C\C1=Nc2cc(C)c(C)cc2NC(=O)C1,-6.9,0.8316319805191804,3.1395546765103184,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_23,-6.8
C/C(=N/NC(=O)c1ccccn1)c1ccco1,-6.3,0.644499597357103,2.1820518251686565,0,1,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_25,-6.3
Oc1ccc(/C=N/Nc2nc(-c3ccccc3F)nc3ccccc23)c(O)c1,-6.5,0.3660934441399706,2.367036604491723,1,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_26,-6.3
COc1ccc2c(c1)[nH]c1cccc(CNCc3ccccc3)c12,-7.8,0.5635481713331949,2.0123404962977105,0,0,0,0,1,Ахиральная,True,0,E/Z не применима,ligand_27,-7.8
COc1ccc(C(=O)N/N=C/c2ccc(OC(=O)c3cccs3)cc2)cc1,1.5,0.3058570286741477,2.0215946008912766,0,1,1,1,1,Ахиральная,True,0,E/Z не применима,ligand_28,-0.2
NCCNCCO,-3.1,0.3814524418111515,2.341806582475495,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_29,-3.1
COc1ccccc1/C=N/Nc1cc(C)nc2ccc(C)cc12,-7.4,0.5770100946997688,2.114105507239568,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_30,-7.7
CCOC(=O)c1cc2c(=O)n3cccc(C)c3nc2n(CC(C)C)/c1=N/C(=O)c1ccco1,-6.2,0.3428598034828342,2.840301413291096,1,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_31,-5.1
Oc1ccc(CCN2CCc3ccccc3C2)cc1O,-6.9,0.8420076549144655,1.978216856399396,1,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_32,-7.2
CCCCCCCCCCCC(=O)OCC,-4.5,0.3850425600347897,1.6484223215021796,0,0,1,1,1,Ахиральная,True,0,E/Z не применима,ligand_33,-4.4
COc1cc(/C=N\NC(=O)CNC(=O)c2cccc([N+](=O)[O-])c2)ccc1O,-7.1,0.3783294900149483,2.1394496541457144,0,0,1,1,1,Ахиральная,True,0,E/Z не применима,ligand_35,-6.8
COc1ccccc1C(=O)Nc1cc(NC(=O)c2ccccc2C(C)C)ccc1F,-2.5,0.5709949038500142,1.9310767799909383,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_36,-4.9
CC(=O)CC(=O)OC(C)(C)C,-4.5,0.4491972814661653,2.084302900399795,0,0,0,1,1,Ахиральная,True,0,E/Z не применима,ligand_37,-4.5
CC(/C=C(\O)c1ccc(Br)cc1)=N/NC(=O)c1ccccc1,-7.3,0.4893707906697745,2.1885278236879984,0,1,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_39,-7.5
O=C(CNC(=O)c1cccnc1)N/N=C/c1ccc(O)cc1O,-5.5,0.468807574962748,2.2482893587726505,1,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_40,-5.0
O=C(N/N=C/c1ccccn1)c1cc(-c2ccccc2Cl)n[nH]1,-3.7,0.5712280153537564,2.323238510057644,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_41,-2.3
CC(/C=C/c1ccccc1)=N/NC(=O)Cn1nnc(N)n1,-6.9,0.6121082882640618,2.640609005047553,0,1,1,1,0,Ахиральная,True,0,E/Z указана,ligand_42,-7.1
Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21,-5.9,0.4045699827911374,2.8287370387610977,0,1,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_43,-6.6
COc1ccc(/C=N/Nc2nc3ccccc3[nH]2)c(OC)c1OC,-5.9,0.5374173200831126,2.2950328039900185,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_44,-5.5
Cc1ccc(-c2cc(C(=O)Nc3ccc(C(F)(F)F)cc3)c3ccccc3n2)cc1C,1.4,0.3964764269788683,1.9944193534697696,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_45,-3.5
Cc1ccc(-n2nc3cc(C)c(NC(=O)COc4ccccc4)cc3n2)cc1,-5.7,0.5736652175838644,2.0552519891071075,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_46,-7.4
Nc1cc(C(=O)N/N=C/c2cccc([N+](=O)[O-])c2)nnc1O,-5.4,0.419644060160466,2.683682247476794,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_48,-5.3
Nc1nc(=S)[nH][nH]1,-4.0,0.4192819734513104,3.8857256108155767,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_49,-4.0
O=C1C=CC(=O)N1c1ccc(Br)cc1[N+](=O)[O-],-6.3,0.4732378898143599,2.458081966455941,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_51,-6.0
CN(C)/C=N/C(=O)c1ccc(N2CCN(c3ncc(C(F)(F)F)cc3Cl)CC2)cc1,40.0,0.5353616502342982,2.6038293617465325,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_52,21.0
C=C(C)c1cccc(C(=C)C)c1,-5.9,0.6145108995190931,2.217660792177069,0,1,0,0,1,Ахиральная,True,0,E/Z не применима,ligand_54,-5.9
CN1CCN(c2ccc([N+](=O)[O-])cc2/C=N/NC(=O)c2ccc(F)cc2)CC1,-6.1,0.4842799666215889,2.218187486240073,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_56,-4.2
N#Cc1ccc(N2CCC(C(=O)N(CC3CC3)c3ccc(Cl)cc3)CC2)nc1,1.7,0.7594585953745007,2.398312736970356,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_58,0.0
CCc1noc(C)c1C(=O)N(CC)CC(=O)Nc1ccccc1C(F)(F)F,-7.3,0.8260015512421122,2.393786025062468,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_59,-7.0
Cc1nn(-c2ccccc2)c(S)c1/C=N/c1ccc([N+](=O)[O-])cc1,-2.9,0.3363528268336683,2.5865099533112854,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_61,-3.7
O=P(Cl)(Cl)c1ccccc1,-5.1,0.6290796027219085,2.503515520521667,0,1,1,1,1,Ахиральная,True,0,E/Z не применима,ligand_62,-5.1
Cc1cnc(-c2ccccc2C(C)C)nc1NCC1CN(c2cccnc2)C1,-6.3,0.6884469019541336,2.5592033138934323,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_63,-6.8
COCCn1cnc2c(c1=O)c1nc3ccccc3nc1n2/N=C/c1ccc(OC)c(OC)c1,1.6,0.3453769890632696,2.6485022855156384,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_66,4.3
O=C(N/N=C/c1c(Cl)cccc1Cl)c1ccc(-n2cnnn2)cc1,-2.0,0.5720359647631923,2.257268924391356,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_67,-3.2
CCCCCC/C(=N/O)c1ccccn1,-5.3,0.335953311802664,2.272774263705527,0,1,0,1,1,Ахиральная,True,0,E/Z не применима,ligand_69,-5.5
CCc1nc2ccc(C(=O)Nc3cccc(NS(C)(=O)=O)c3)cn2c1N(C)C(=O)Cc1ccccc1,-2.7,0.3789581334827315,2.5890294628524853,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_71,-0.6
Cc1ccc(N(SC(F)(Cl)Cl)S(=O)(=O)N(C)C)cc1,-6.0,0.6060963935087729,2.96117892782593,0,1,0,1,1,Ахиральная,True,0,E/Z не применима,ligand_72,-5.9
O=C(O)c1ccccc1N/N=C/C1=C(N2CCOCC2)/C(=C\c2ccccc2)CC1,-7.5,0.5572834148673816,2.5915191376332967,1,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_74,-6.9
CC(C)CNCC(C)C,-4.1,0.6109187066585088,1.9178661343158565,0,0,0,0,1,Ахиральная,True,0,E/Z не применима,ligand_76,-3.9
C=CC/N=C1/S/C(=C/c2ccc([N+](=O)[O-])cc2)C(=O)N1CC=C,-5.8,0.3473773773264388,2.750266455666141,0,1,0,1,1,Ахиральная,True,0,E/Z не применима,ligand_77,-5.9
c1ccc(CNc2nc(N3CCOc4ccccc43)nc3c2CCCC3)cc1,-8.7,0.730791397483858,2.3782273248824417,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_78,-8.7
CC(=N)/C(C#N)=C(/O)CSc1nnnn1-c1ccc(C)cc1C,-6.8,0.3776446907771252,2.915361750995812,0,1,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_80,-6.8
FC(F)(F)c1ccc(Cl)cc1Cl,-5.9,0.6126629708328966,1.8404234472639176,0,0,0,0,1,Ахиральная,True,0,E/Z не применима,ligand_81,-5.9
Cc1cc(Cl)c(C)cc1Cl,-5.2,0.5644513571512536,1.7400042779181175,0,0,0,0,1,Ахиральная,True,0,E/Z не применима,ligand_84,-5.2
FC(F)(F)c1ccccc1-c1nc2c(c(NCc3ccc(-c4cccnc4)cc3)n1)CCC2,-8.1,0.3894975294375257,2.429785276167351,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_87,-8.5
Cc1cc(C)c([N+](=O)[O-])cc1-c1ccc(/C=N/NC(=O)c2nonc2N)o1,-1.9,0.3919555355179207,2.756858884914944,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_88,-2.0
COc1ccc2c(c1)CCC/C2=N\Nc1nc(C(=O)NN)cs1,-6.0,0.4511482035636454,2.581352360386422,0,1,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_89,-6.0
N#CNC(=N)N,-3.1,0.1513854946601472,3.8211120867477,0,1,0,1,1,Ахиральная,True,0,E/Z не применима,ligand_90,-3.1
CN1CCN(c2ccccc2/C=N/NC(=O)c2cccnc2)CC1,-7.0,0.6856796965313856,2.147364232561447,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_92,-6.9
Cc1ccc(Sc2ncccc2/C=N/O)cc1,-6.3,0.5113715097374484,2.401397508057197,0,1,0,1,1,Ахиральная,True,0,E/Z не применима,ligand_93,-6.4
O=C1C(Nc2cccc(Cl)c2)=C(N2CCCCC2)C(=O)c2ccccc21,-8.2,0.8666543657239343,2.224894720232891,1,0,1,0,0,Ахиральная,True,0,E/Z не применима,ligand_95,-8.1
N#CCNCC#N,-2.7,0.3755037775832802,3.445527230248775,0,1,1,1,1,Ахиральная,True,0,E/Z не применима,ligand_97,-2.8
COc1cc(/C=N/N2CCCCC2)cc([N+](=O)[O-])c1O,-6.0,0.5178884834066179,2.474875410776052,0,0,0,1,1,Ахиральная,True,0,E/Z не применима,ligand_98,-6.2
CNC(=S)N/N=C/c1ccc(-c2cccc(C(=O)O)c2)o1,-5.8,0.4552412918850844,2.311329669975846,0,1,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_100,-6.4
O=c1ccn(CCNc2c3ccccc3nc3ccccc23)cc1OCc1ccccc1,-7.7,0.3652225291534661,2.35996741041213,1,1,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_101,-8.2
C(=N/NCc1ccccc1)\c1ccc2ncccc2c1,-7.4,0.577330339109739,2.0233027184683614,0,0,0,1,1,Ахиральная,True,0,E/Z не применима,ligand_102,-7.4
COc1ccc(N/N=C(/Oc2ccc([N+](=O)[O-])cc2)C(C)=O)cc1,-6.9,0.3780640779221291,2.365667476779916,0,0,0,1,1,Ахиральная,True,0,E/Z не применима,ligand_104,-7.0
CC(=O)Nc1cc(NS(=O)(=O)c2c(C)cc(C)cc2C)c2ccccc2c1O,-8.2,0.4526348862939262,2.304494386767928,0,0,0,1,1,Ахиральная,True,0,E/Z не применима,ligand_105,-8.1
COc1ccc2c3ncn(/N=C/c4ccc(OC)c(CN5CCCC5)c4)c(O)c-3nc2c1,6.2,0.4683775896383237,2.797080849095689,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_106,9.6
COc1ccccc1/C=C/C=N/n1c(S)nnc1-c1ccncc1,-6.3,0.5735257895989644,2.689201814979029,0,1,1,1,0,Ахиральная,True,0,E/Z указана,ligand_110,-6.2
COc1cc(/C=N/Nc2ccc(Cl)c(C(=O)O)c2)ccc1OC(=O)c1cccs1,2.6,0.2422761154981822,2.307646159795146,0,1,0,1,1,Ахиральная,True,0,E/Z не применима,ligand_113,-4.6
NC(=O)Cc1cccc2ccccc12,-6.6,0.7621016980168944,1.5681913549229058,0,0,0,0,1,Ахиральная,True,0,E/Z не применима,ligand_114,-6.5
CC(/C=C/c1ccccc1)=N\Nc1nc2c(c(=O)[nH]c(=O)n2C)n1CCO,-6.9,0.4416887780739189,2.759323937546524,0,1,0,1,0,Ахиральная,True,0,E/Z указана,ligand_115,-4.3
O=C(N/N=C/c1ccc(Cl)c([N+](=O)[O-])c1)C1CC1,-5.7,0.5149656315278587,2.146031438550784,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_116,-5.9
CCCCCCCCCCl,-4.1,0.3926306242382475,1.7461825534887012,0,1,1,1,1,Ахиральная,True,0,E/Z не применима,ligand_119,-4.2
CC(/C=C/c1ccccc1F)=N\NC(=O)c1cccc(F)c1,-5.8,0.6772632890152395,2.167483903092465,0,1,1,1,0,Ахиральная,True,0,E/Z указана,ligand_120,-5.0
CC(C)=CCC/C(C)=C\C#N,-4.9,0.4462404503718859,3.0135462248913942,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_121,-5.2
COc1cc(/C=N/n2c(S)nnc2-c2[nH]nc3c2CCC3)ccc1O,-7.0,0.4904899960604637,3.117041620792026,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_122,-7.1
COc1cc(/C=N/NC(N)=S)ccc1OCC(=O)Nc1ccc(C)c(C)c1,-5.9,0.3842277203989522,2.1225315002995604,0,1,0,1,1,Ахиральная,True,0,E/Z не применима,ligand_123,-5.7
O=C(Nc1ccccc1I)c1coc(=O)c(Br)c1,-6.7,0.7598075026547815,2.351880964453453,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_124,-6.5
Cc1cccc(/N=C/c2c(O)oc3ccccc3c2=O)n1,-7.2,0.7321270988265407,2.702992851201399,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_125,-7.1
C/C(N)=C(/C#N)C(=O)COC(=O)c1cc(-c2ccc(Br)cc2)nc2ccccc12,-7.0,0.3557965439053009,2.3970307334870355,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_127,-6.9
CCC(=O)Nc1ccc(C(=O)N/N=C/c2ccccc2[N+](=O)[O-])cc1,-2.4,0.4778416933064269,1.9901778295832369,0,0,1,1,1,Ахиральная,True,0,E/Z не применима,ligand_128,-3.5
CC(C)Cc1nnc(NS(=O)(=O)c2ccccc2)s1,-6.4,0.920220822247712,2.066407143814793,0,0,0,0,1,Ахиральная,True,0,E/Z не применима,ligand_129,-6.2
CCC(=O)Nc1ccc(C(=O)N/N=C/c2cccnc2)cc1,-1.6,0.6550520130800921,1.927499181362581,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_130,-2.6
O=C(CNC(=O)c1ccccc1F)N/N=C/c1cccs1,-6.5,0.652629101948368,2.0749705435090924,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_131,-6.6
Cc1ccccc1/N=C1\SCCN1C(=O)CN1C(=O)NC2(CCCC2)C1=O,-6.8,0.8091183649316925,3.17358887291722,0,0,0,1,1,Ахиральная,True,0,E/Z не применима,ligand_132,-6.8
CCN(CC)CCn1c(/N=C/c2cc(Br)ccc2O)nc2ccccc21,-6.3,0.574344401135913,2.566329697363868,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_135,-6.3
Cc1ccc(OCC(=O)NNC(=O)c2cc3ccccc3oc2=O)c(C(=O)c2ccc(F)cc2)c1,-4.1,0.2517860399887458,2.2799420348172994,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_136,-3.8
O=C1NC(=O)C(=Cc2ccc(-c3cc([N+](=O)[O-])ccc3O)o2)C(=O)N1,-7.5,0.3286299158470642,2.615176988685004,1,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_138,-7.3
O=C(COc1ccccc1F)N/N=C1\CCCc2ccccc21,-7.8,0.8822089813296988,2.0985505651667165,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_139,-7.7
CCOC(=O)C(C=Nc1ccc(N2CCCCC2)c(S(=O)(=O)Nc2ccccc2OC)c1)=C(O)OCC,-3.4,0.1870449025055144,2.8944817079333056,0,0,0,1,1,Ахиральная,True,0,E/Z не применима,ligand_140,-0.9
CC(C)(C)OC(=O)NCCCCCC(=O)N/N=C/c1coc2ccccc2c1=O,-6.2,0.4004717814171838,2.4305965454528486,0,0,1,1,1,Ахиральная,True,0,E/Z не применима,ligand_143,-5.9
COc1ccc(/C=N/Nc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1O,-6.9,0.4833329761437824,2.3097365302942894,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_144,-5.5
Cc1ccc(/C=N/n2c(S)nnc2-c2ccco2)cc1,-6.7,0.5938978833344865,2.495220304675257,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_146,-6.7
Sc1nnc(COc2ccccc2)n1/N=C/C=C/c1ccco1,-5.8,0.5575015572030955,2.7655370580417067,0,0,1,1,0,Ахиральная,True,0,E/Z указана,ligand_147,-6.5
CN1CCN(c2ccccc2/C=C2\SCCN(c3ccc(Cl)c(Cl)c3)C2=O)CC1,-7.5,0.6267093594616603,2.535448795478594,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_148,-7.7
CCc1cnc(C(=O)O)c(C(=O)O)c1,-5.4,0.7518437242584343,2.158106365317918,0,0,0,0,1,Ахиральная,True,0,E/Z не применима,ligand_149,-5.4
Cc1ccnc(C(=S)N2CCN(c3cccc(C(F)(F)F)c3)CC2)c1,-5.5,0.7515880438425037,2.3560644229898298,0,1,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_150,-5.4
COc1ccc(/C=N/n2c(=S)n(C)c3ccccc32)cc1OC,-6.2,0.5428215165499631,2.3613975244531247,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_151,-6.2
CC=CC(=O)O,-3.3,0.4754507760803202,2.6628536252092374,0,0,0,1,1,Ахиральная,True,0,E/Z не указана,ligand_152,-3.2
Brc1nc2ccccc2s1,-5.1,0.6562142168422614,2.152056634580024,0,0,0,0,1,Ахиральная,True,0,E/Z не применима,ligand_157,-5.0
Cc1cccn2c(=O)c3cc(C#N)/c(=N\C(=O)c4ccccc4)n(Cc4ccco4)c3nc12,-4.3,0.4047320684093469,2.745808494790833,1,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_158,-6.1
CC/C(Cc1ccccc1)=N\NC(=O)c1cc(C)oc1C,-7.1,0.6729556247961471,2.292428496572977,0,1,1,1,1,Ахиральная,True,0,E/Z не применима,ligand_159,-6.8
O=C(Nc1cc(N2CCCCC2)ncn1)c1ccccc1F,-7.3,0.9466739136787752,1.988835857186757,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_160,-6.5
O=C1CCCCCCCCCCCN1,-6.5,0.6351699950045333,2.3351956641161884,0,0,0,0,1,Ахиральная,True,0,E/Z не применима,ligand_161,-6.6
O=[N+]([O-])c1ccccc1/C=N/Nc1nccnc1Cl,-6.3,0.5262725221407596,2.4253284307040044,0,1,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_162,-6.5
O=C(Cc1ccc2c(c1)OCO2)N1CCOc2ccc(CN3CCOCC3)cc2C1,-2.9,0.7704243883530284,2.3611072220208182,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_163,-4.2
O=C(N/N=C/c1c(Cl)[nH]c2ccccc12)c1ccc2c(c1)OCCO2,-5.2,0.5584716589310934,2.4132029748489305,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_164,-4.7
N#CC(C#N)=C(C#N)C#N,-3.6,0.4401949082641678,3.478630340026031,0,1,0,1,1,Ахиральная,True,0,E/Z не применима,ligand_165,-3.6
C=CC(=O)CCCCC,-4.0,0.4078623364367738,2.2096933918409416,0,1,0,1,1,Ахиральная,True,0,E/Z не применима,ligand_168,-3.9
C/C(=N/NC(=O)c1ccncc1)C(=O)O,-5.5,0.5493794621504954,2.272809291411797,0,1,1,1,1,Ахиральная,True,0,E/Z не применима,ligand_169,-5.4
CCOC(=O)N/N=C/c1cn(CCCOc2ccccc2)c2ccccc12,-6.2,0.3697503115243597,2.1709968479139707,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_172,-6.7
CN(C)c1cc(N/N=C/c2ccc(Cl)cc2)nc(N(C)C)n1,-5.3,0.6783113556841667,2.4995442903519525,0,0,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_174,-5.5
COc1ccccc1/C=N/N1C(=O)c2cccc3cccc(c23)C1=O,-8.2,0.5455570474164316,2.213649313099719,0,0,0,1,1,Ахиральная,True,0,E/Z не применима,ligand_175,-7.9
Sc1nnc(-c2ccccn2)n1/N=C/c1cccc2ccccc12,-7.5,0.4602688480372108,2.4356486219748508,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_176,-7.6
Oc1c(Br)cc(/C=N/c2ccc3[nH]c(-c4ccccc4)nc3c2)c(O)c1Br,8.0,0.3143109566466524,2.694249238561298,0,1,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_179,7.4
CNS(=O)(=O)c1cn(CC(=O)N2CCN(c3ccccc3OC)CC2)cc1S(=O)(=O)NC,-3.8,0.5232514397883203,2.654086217920412,0,0,0,0,1,Ахиральная,True,0,E/Z не применима,ligand_180,-4.2
Cc1ccc(OCC(=O)N/N=C\c2ccc(-c3cccc(C(=O)O)c3)o2)c(C)c1,-6.9,0.4705310773464987,2.1977212066994625,0,0,1,1,1,Ахиральная,True,0,E/Z не применима,ligand_181,-7.1
C=C(C)C(=O)OCCCCCCCC(C)C,-4.6,0.3359230833988581,2.049663323291085,0,1,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_182,-4.6
CC(C)CCCCCCCOP(OCCCCCCCC(C)C)Oc1ccccc1,-4.4,0.1498557544165239,2.597772959392932,0,0,1,1,1,Ахиральная,True,0,E/Z не применима,ligand_183,-4.8
ClCCN1CCCC1,-3.6,0.5139919823320177,1.9582668587430128,0,1,1,1,1,Ахиральная,True,0,E/Z не применима,ligand_184,-3.6
CCc1ccc(/C=N/NC(=O)c2cc(C3CC3)nc3ccc(Br)cc23)s1,-1.5,0.4451793537888011,2.5556943543285264,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_185,-1.6
COc1ccc(/C=N/NC(=O)Cn2nnc3ccccc32)cc1OC,-6.0,0.5440215537691802,2.0849243130997177,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_188,-6.2
CC(/C=N/NC(=O)c1cccnc1)=C\c1ccccc1,-4.5,0.6823104685965277,2.155722161439183,0,0,1,1,0,Ахиральная,True,0,E/Z не применима,ligand_189,-4.8
Cc1ccc(-c2ccc(CNc3nc(-c4ccccc4C(C)C)ncc3F)cc2)cn1,-6.9,0.3986728526565122,2.356093159090729,0,0,0,0,0,Ахиральная,True,0,E/Z не применима,ligand_192,-7.2
Cc1cccc(Oc2ccccc2)c1,-6.5,0.6895968599236015,1.2852171710579938,0,0,0,0,1,Ахиральная,True,0,E/Z не применима,ligand_194,-6.5
Cc1ccc(N2CN=c3s/c(=C\c4ccccn4)c(=O)n3C2)cc1,-5.7,0.7125163703480336,2.656218298495512,0,0,0,0,1,Ахиральная,True,0,E/Z не применима,ligand_195,-5.8
C/N=c1\scc(-c2cccs2)n1/N=C(\C)c1ccco1,-6.1,0.6806690269389001,2.9081126123675656,0,1,0,1,0,Ахиральная,True,0,E/Z не применима,ligand_197,-6.4
CN(C)c1ccc(C=O)cc1,-4.8,0.5946734761495901,1.8084957209126136,0,1,0,1,1,Ахиральная,True,0,E/Z не применима,ligand_198,-4.8
COc1ccccc1/C=C/C(=O)NCC(=O)N/N=C/c1cc(Br)ccc1OC,-6.4,0.3709555657940325,2.256967233075516,0,1,1,1,0,Ахиральная,True,0,E/Z указана,ligand_199,-0.8
